"State","Speed","Gender","Age"
"Ohio",40,"Female",54
"California",0,"Male",17
"Louisiana",50,"Male",18
"Indiana",0,"Male",45
"Louisiana",55,"Female",25
"North Carolina",55,"Male",16
"California",0,"Female",61
"Missouri",87,"Male",34
"Arizona",68,"Male",18
"California",30,"Female",23
"North Carolina",55,"Female",39
"California",50,"Female",57
"North Carolina",60,"Female",36
"Florida",45,"Male",62
"Virginia",70,"Female",69
"South Carolina",55,"Male",46
"Alabama",50,"Female",23
"Ohio",65,"Female",39
"Colorado",100,"Male",28
"Wyoming",70,"Male",5
"Arizona",66,"Male",43
"Florida",45,"Male",37
"Tennessee",0,"Male",49
"Louisiana",55,"Male",28
"Massachusetts",0,"Female",78
"South Carolina",70,"Female",14
"California",55,"Male",40
"Florida",45,"Female",38
"Missouri",74,"Male",51
"California",55,"Female",15
"Wisconsin",75,"Male",15
"Florida",5,"Male",68
"Arizona",65,"Female",7
"Florida",45,"Male",35
"Florida",45,"Female",66
"Colorado",35,"Male",58
"Arizona",60,"Male",26
"Alabama",65,"Female",36
"New York",0,"Female",81
"Wisconsin",0,"Male",61
"Louisiana",91,"Male",24
"Ohio",0,"Male",68
"Ohio",35,"Male",75
"California",0,"Male",46
"Arizona",56,"Male",24
"California",20,"Male",32
"California",0,"Male",24
"Arizona",60,"Male",38
"Florida",35,"Male",21
"Florida",10,"Male",10
"California",0,"Male",81
"Florida",35,"Male",32
"Alabama",55,"Female",54
"Florida",30,"Male",27
"Colorado",55,"Male",15
"California",58,"Male",19
"California",40,"Male",2
"North Carolina",35,"Male",24
"Florida",60,"Male",27
"Colorado",35,"Male",78
"Nevada",66,"Female",16
"Utah",55,"Male",24
"Iowa",0,"Male",37
"Texas",0,"Male",51
"California",0,"Male",33
"Florida",0,"Male",49
"California",38,"Male",33
"Ohio",0,"Male",19
"Florida",40,"Female",12
"Florida",65,"Male",61
"California",53,"Male",27
"Florida",45,"Male",19
"Ohio",55,"Male",22
"North Carolina",0,"Male",30
"Mississippi",65,"Female",59
"California",45,"Male",59
"Nevada",60,"Male",60
"North Carolina",55,"Female",23
"New Mexico",0,"Male",53
"Alabama",65,"Male",19
"New Jersey",0,"Male",28
"Missouri",51,"Male",47
"California",37,"Female",1
"California",0,"Male",31
"Pennsylvania",5,"Female",73
"Minnesota",8,"Female",65
"Ohio",40,"Male",22
"Louisiana",0,"Female",62
"Alabama",45,"Female",40
"Florida",55,"Female",54
"Alabama",50,"Female",64
"Virginia",30,"Male",28
"California",15,"Male",40
"Illinois",38,"Female",47
"Texas",91,"Male",32
"California",53,"Male",68
"South Carolina",55,"Female",26
"Utah",65,"Female",50
"South Carolina",40,"Female",38
"Pennsylvania",15,"Female",47
"Florida",45,"Male",19
"Texas",0,"Male",54
"Colorado",81,"Female",18
"South Carolina",30,"Male",56
"Pennsylvania",0,"Female",29
"Virginia",70,"Female",22
"Florida",55,"Female",20
"South Dakota",35,"Male",89
"California",55,"Male",39
"Arizona",45,"Male",69
"North Carolina",45,"Male",52
"Alabama",50,"Female",31
"Louisiana",0,"Male",56
"Florida",70,"Male",39
"Ohio",30,"Male",56
"Missouri",56,"Male",14
"Minnesota",55,"Male",59
"Wyoming",86,"Male",24
"Michigan",0,"Male",54
"California",63,"Female",30
"Florida",75,"Female",28
"Alabama",90,"Male",45
"Alabama",40,"Female",37
"South Carolina",57,"Female",22
"Florida",35,"Male",60
"Florida",45,"Male",24
"Pennsylvania",0,"Male",14
"Ohio",45,"Male",32
"Ohio",35,"Male",62
"Arkansas",0,"Male",39
"South Carolina",45,"Male",39
"North Carolina",40,"Female",25
"Florida",35,"Male",23
"Florida",26,"Female",59
"Wisconsin",55,"Male",55
"South Carolina",50,"Male",85
"Pennsylvania",30,"Male",49
"Arizona",0,"Female",39
"California",5,"Female",82
"California",75,"Male",19
"Colorado",55,"Female",52
"Pennsylvania",30,"Male",21
"South Carolina",40,"Male",49
"New Jersey",0,"Male",46
"Florida",0,"Female",74
"Delaware",0,"Male",37
"Virginia",100,"Male",19
"South Carolina",35,"Male",35
"Nevada",70,"Male",35
"Wisconsin",58,"Male",26
"Utah",85,"Male",59
"North Carolina",50,"Male",31
"New York",0,"Male",72
"Minnesota",23,"Male",50
"Ohio",75,"Male",21
"Arizona",46,"Male",29
"North Carolina",55,"Female",24
"Florida",0,"Male",50
"California",65,"Male",21
"Florida",15,"Female",75
"California",55,"Male",20
"Delaware",103,"Male",57
"Nevada",75,"Male",42
"South Carolina",65,"Female",60
"North Carolina",55,"Female",67
"North Carolina",75,"Female",3
"Louisiana",65,"Female",42
"California",30,"Male",21
"Colorado",70,"Male",58
"California",64,"Female",46
"Texas",0,"Male",55
"Pennsylvania",40,"Female",60
"Arizona",71,"Male",39
"North Carolina",55,"Male",43
"Florida",0,"Female",65
"California",0,"Male",72
"Florida",55,"Female",27
"Arizona",65,"Male",74
"Illinois",0,"Male",8
"Florida",104,"Male",35
"South Dakota",40,"Male",67
"Nevada",8,"Male",3
"South Carolina",55,"Female",5
"South Dakota",50,"Female",75
"West Virginia",0,"Male",56
"Hawaii",0,"Female",57
"Florida",114,"Male",27
"Mississippi",65,"Male",15
"Alabama",65,"Female",4
"North Carolina",65,"Male",36
"North Carolina",55,"Male",48
"Florida",40,"Male",10
"California",70,"Male",28
"New York",0,"Male",82
"Massachusetts",0,"Male",32
"Florida",25,"Male",81
"Minnesota",35,"Male",59
"Florida",55,"Male",60
"Florida",0,"Male",20
"Utah",50,"Male",21
"Michigan",0,"Male",61
"Montana",43,"Male",68
"Pennsylvania",0,"Female",69
"Ohio",70,"Male",51
"Florida",50,"Female",58
"North Carolina",10,"Male",67
"Oklahoma",0,"Male",37
"South Carolina",45,"Female",54
"Pennsylvania",40,"Female",16
"California",30,"Male",47
"Florida",0,"Female",46
"North Carolina",60,"Male",59
"Arizona",65,"Male",38
"North Carolina",45,"Male",78
"Louisiana",45,"Male",23
"Virginia",58,"Male",60
"Kentucky",0,"Female",64
"Ohio",20,"Male",25
"Wisconsin",0,"Female",26
"South Dakota",68,"Male",32
"Colorado",80,"Female",22
"South Dakota",49,"Male",12
"North Carolina",0,"Female",56
"California",17,"Male",80
"Florida",70,"Male",63
"Virginia",45,"Male",38
"Virginia",1,"Male",32
"Florida",0,"Female",87
"Minnesota",80,"Male",20
"Montana",10,"Female",48
"Florida",60,"Female",25
"Florida",80,"Male",34
"Florida",20,"Male",71
"New Jersey",0,"Male",55
"California",65,"Male",57
"Florida",45,"Male",48
"Illinois",62,"Female",36
"South Carolina",65,"Male",47
"Illinois",0,"Male",46
"South Carolina",80,"Male",27
"Minnesota",47,"Male",57
"California",65,"Female",27
"South Carolina",55,"Male",60
"Ohio",30,"Female",18
"Florida",40,"Male",23
"California",20,"Female",68
"Colorado",60,"Male",28
"Arizona",5,"Male",29
"Kentucky",25,"Male",42
"South Carolina",70,"Male",15
"Texas",0,"Male",28
"California",0,"Male",23
"Texas",0,"Male",12
"California",80,"Male",22
"South Carolina",45,"Male",26
"Wisconsin",97,"Male",29
"Arizona",35,"Male",35
"South Carolina",55,"Male",24
"California",0,"Male",90
"Florida",0,"Male",83
"Minnesota",50,"Male",24
"South Carolina",64,"Male",18
"Louisiana",67,"Male",63
"Virginia",0,"Male",54
"California",35,"Male",64
"South Carolina",20,"Male",69
"Florida",35,"Male",53
"North Carolina",45,"Female",34
"North Carolina",0,"Male",29
"Ohio",45,"Male",36
"Georgia",0,"Male",14
"Florida",43,"Female",12
"Florida",45,"Male",45
"Missouri",49,"Female",24
"California",65,"Female",22
"North Carolina",90,"Female",31
"Georgia",0,"Male",45
"Wisconsin",55,"Female",48
"South Carolina",58,"Female",25
"Ohio",30,"Male",51
"California",55,"Male",74
"Florida",25,"Male",33
"Florida",100,"Female",36
"Washington",0,"Female",94
"Wisconsin",0,"Female",56
"Pennsylvania",45,"Male",24
"Florida",40,"Male",33
"Pennsylvania",65,"Female",58
"South Carolina",60,"Male",6
"Virginia",65,"Female",10
"West Virginia",55,"Male",38
"Florida",0,"Male",73
"Minnesota",23,"Male",49
"Texas",0,"Male",45
"Ohio",55,"Male",62
"Florida",10,"Male",17
"Alabama",55,"Female",43
"South Dakota",61,"Male",55
"South Dakota",44,"Male",42
"Virginia",0,"Male",38
"Missouri",0,"Female",32
"New York",0,"Male",49
"Virginia",54,"Male",59
"Minnesota",68,"Male",55
"Texas",0,"Male",33
"Minnesota",23,"Male",56
"South Carolina",45,"Male",61
"South Carolina",45,"Male",59
"California",0,"Male",49
"Florida",15,"Male",43
"Alabama",15,"Male",22
"Florida",5,"Male",41
"Massachusetts",0,"Female",70
"Arizona",10,"Male",8
"California",50,"Male",54
"Florida",35,"Male",52
"Colorado",0,"Male",47
"Louisiana",50,"Male",18
"Indiana",0,"Male",22
"Texas",0,"Male",20
"New York",0,"Female",85
"Alabama",23,"Male",24
"Alabama",0,"Female",32
"Utah",120,"Male",54
"Florida",60,"Male",10
"South Carolina",83,"Male",34
"Florida",70,"Male",42
"Louisiana",55,"Male",42
"Indiana",0,"Female",2
"Virginia",55,"Male",20
"California",68,"Female",62
"Florida",55,"Male",49
"Alabama",55,"Male",36
"Michigan",0,"Female",58
"Alabama",15,"Female",57
"California",50,"Male",26
"North Carolina",40,"Male",16
"Arizona",45,"Female",47
"Virginia",45,"Male",78
"Missouri",40,"Female",66
"South Carolina",73,"Male",45
"Pennsylvania",25,"Male",13
"California",30,"Male",61
"Wyoming",55,"Male",57
"Florida",65,"Male",29
"California",55,"Male",33
"Alabama",0,"Male",37
"New York",0,"Male",27
"North Carolina",55,"Female",26
"Florida",25,"Male",48
"Ohio",55,"Female",40
"Florida",84,"Male",21
"Virginia",25,"Female",17
"California",40,"Female",41
"Ohio",35,"Female",63
"Kentucky",73,"Male",20
"Minnesota",0,"Female",35
"Florida",65,"Female",3
"Minnesota",55,"Male",34
"Florida",0,"Male",1
"Alabama",55,"Male",2
"South Carolina",20,"Female",73
"Florida",60,"Male",49
"Wyoming",65,"Male",39
"Florida",0,"Male",49
"Arkansas",0,"Male",16
"Florida",25,"Female",34
"Utah",68,"Female",61
"California",20,"Female",26
"Arizona",15,"Male",47
"Louisiana",66,"Male",48
"Texas",0,"Female",34
"Minnesota",49,"Male",50
"North Carolina",50,"Male",72
"Arizona",0,"Female",23
"Florida",55,"Male",27
"California",45,"Male",32
"Alabama",40,"Male",23
"South Dakota",55,"Male",62
"Ohio",65,"Male",19
"California",35,"Male",60
"Louisiana",65,"Female",56
"Mississippi",90,"Female",15
"Florida",75,"Male",51
"South Carolina",60,"Female",30
"Ohio",65,"Male",39
"Montana",0,"Male",45
"South Dakota",71,"Male",40
"North Carolina",5,"Female",15
"California",46,"Male",52
"Indiana",0,"Male",62
"Virginia",65,"Male",45
"Virginia",50,"Male",56
"Kentucky",113,"Male",25
"California",70,"Male",30
"Florida",51,"Male",52
"Kentucky",28,"Female",15
"Pennsylvania",65,"Female",55
"California",0,"Male",52
"Dist of Columbia",0,"Male",30
"Louisiana",55,"Female",54
"South Carolina",91,"Male",26
"Florida",25,"Male",25
"Minnesota",65,"Male",40
"Tennessee",0,"Male",70
"Florida",35,"Male",30
"Utah",50,"Female",18
"North Carolina",10,"Male",19
"California",0,"Female",53
"Texas",0,"Male",52
"Ohio",35,"Male",1
"California",0,"Female",33
"Oklahoma",71,"Male",36
"Louisiana",40,"Male",17
"California",0,"Male",52
"New Hampshire",0,"Male",51
"Virginia",50,"Female",30
"California",48,"Female",8
"Mississippi",0,"Female",23
"California",0,"Male",41
"Alabama",70,"Male",1
"Wisconsin",0,"Male",56
"North Carolina",55,"Male",35
"Mississippi",35,"Female",6
"Illinois",30,"Female",31
"California",55,"Female",43
"Alabama",55,"Male",37
"South Carolina",45,"Male",57
"North Carolina",0,"Male",13
"Florida",80,"Female",20
"Florida",70,"Male",61
"Colorado",40,"Female",68
"Montana",28,"Male",80
"Ohio",77,"Male",23
"New York",0,"Male",8
"Florida",15,"Male",98
"South Dakota",31,"Male",77
"California",45,"Male",71
"Florida",25,"Male",21
"Missouri",0,"Male",48
"California",28,"Female",67
"California",35,"Male",47
"Florida",60,"Male",42
"Maryland",30,"Male",38
"Ohio",45,"Male",31
"Minnesota",0,"Male",51
"California",0,"Male",65
"Pennsylvania",20,"Male",77
"Colorado",15,"Male",22
"Pennsylvania",80,"Female",27
"Nevada",50,"Female",40
"Florida",0,"Female",49
"South Carolina",20,"Female",24
"Missouri",62,"Female",13
"Virginia",60,"Male",70
"North Carolina",45,"Male",62
"Kansas",70,"Male",7
"Alabama",40,"Male",43
"Nevada",60,"Male",47
"Florida",45,"Male",44
"South Carolina",15,"Male",68
"California",58,"Female",18
"Kentucky",50,"Male",23
"Wyoming",65,"Female",23
"Pennsylvania",25,"Female",70
"Kentucky",0,"Male",39
"Colorado",15,"Male",44
"California",100,"Male",27
"California",53,"Male",57
"North Carolina",80,"Male",24
"Florida",65,"Male",29
"Pennsylvania",45,"Female",55
"Wisconsin",60,"Male",30
"Virginia",20,"Male",39
"Alabama",55,"Female",37
"Utah",30,"Female",48
"North Carolina",10,"Female",75
"Wisconsin",0,"Male",49
"New York",80,"Male",27
"Florida",120,"Male",18
"Ohio",65,"Female",29
"North Carolina",58,"Male",63
"Alabama",65,"Male",39
"Virginia",35,"Female",30
"Florida",5,"Female",44
"Nevada",54,"Male",27
"South Carolina",50,"Male",51
"Mississippi",68,"Female",16
"Arizona",71,"Male",41
"Nevada",60,"Male",40
"New York",0,"Male",69
"Florida",0,"Male",29
"California",43,"Male",21
"South Carolina",15,"Male",54
"Ohio",55,"Male",17
"Arizona",60,"Male",41
"Texas",0,"Female",19
"California",55,"Male",37
"North Carolina",49,"Male",69
"West Virginia",70,"Male",54
"Florida",75,"Female",40
"Pennsylvania",60,"Female",43
"North Carolina",15,"Female",16
"Michigan",0,"Female",35
"Nebraska",0,"Female",87
"Maine",0,"Female",6
"Wyoming",60,"Male",52
"Arizona",50,"Male",70
"Mississippi",80,"Male",29
"Kentucky",0,"Male",43
"Ohio",50,"Male",26
"Florida",45,"Male",79
"Missouri",86,"Male",42
"North Carolina",75,"Female",14
"Texas",0,"Male",22
"Florida",35,"Male",60
"Ohio",72,"Female",18
"California",55,"Female",22
"California",65,"Female",32
"Maryland",0,"Male",49
"Florida",40,"Male",33
"South Carolina",5,"Male",83
"Vermont",0,"Female",76
"California",64,"Male",41
"Alabama",10,"Female",66
"Arizona",65,"Female",62
"Florida",70,"Female",7
"Alabama",40,"Male",56
"Minnesota",15,"Female",87
"California",72,"Male",36
"Texas",0,"Male",50
"Connecticut",0,"Female",47
"North Carolina",80,"Male",18
"North Carolina",5,"Female",48
"North Carolina",35,"Female",50
"Florida",70,"Male",48
"North Carolina",55,"Female",1
"Virginia",45,"Male",38
"Louisiana",5,"Male",67
"Wisconsin",55,"Male",85
"Florida",55,"Female",49
"Florida",55,"Male",37
"Texas",0,"Female",26
"Florida",72,"Female",64
"California",45,"Female",4
"Virginia",70,"Female",62
"Maryland",0,"Female",56
"South Carolina",0,"Female",57
"Virginia",70,"Female",17
"Arizona",40,"Female",19
"Florida",20,"Male",46
"New York",0,"Female",74
"California",40,"Male",29
"California",58,"Male",39
"Ohio",69,"Male",57
"Alabama",55,"Female",12
"Tennessee",0,"Female",48
"North Carolina",50,"Male",39
"Ohio",35,"Male",32
"New York",0,"Female",33
"Oregon",0,"Male",29
"Alabama",55,"Female",13
"Florida",65,"Female",62
"Florida",0,"Male",48
"South Carolina",62,"Male",38
"Arizona",35,"Male",20
"Virginia",40,"Male",40
"Florida",20,"Male",78
"South Dakota",65,"Male",75
"Nevada",75,"Male",19
"Virginia",10,"Male",48
"Florida",60,"Male",21
"Florida",50,"Male",24
"Florida",90,"Male",58
"Florida",35,"Male",60
"North Carolina",0,"Male",30
"Colorado",40,"Female",70
"North Carolina",45,"Male",20
"New Jersey",0,"Female",87
"Florida",0,"Male",46
"Minnesota",0,"Male",8
"California",68,"Male",12
"South Carolina",35,"Male",18
"Florida",35,"Male",42
"Montana",74,"Male",21
"Florida",0,"Male",39
"Pennsylvania",65,"Male",39
"Oklahoma",0,"Male",20
"Missouri",42,"Male",5
"North Carolina",75,"Male",18
"Florida",60,"Female",26
"Ohio",55,"Female",71
"North Carolina",15,"Female",2
"Alabama",50,"Male",63
"Florida",45,"Male",34
"South Carolina",70,"Male",21
"North Carolina",70,"Male",36
"Kentucky",3,"Male",85
"Minnesota",4,"Male",30
"California",55,"Male",40
"California",0,"Male",63
"Florida",55,"Female",22
"Alabama",0,"Female",22
"Florida",15,"Female",16
"Florida",40,"Male",87
"Illinois",0,"Male",60
"Delaware",0,"Male",79
"Pennsylvania",45,"Male",28
"Nevada",25,"Female",17
"Ohio",72,"Male",18
"Louisiana",55,"Female",64
"Florida",45,"Female",34
"Louisiana",83,"Male",20
"California",0,"Female",89
"Virginia",101,"Male",38
"Louisiana",65,"Male",17
"Nevada",60,"Female",74
"Virginia",50,"Female",64
"Minnesota",55,"Female",6
"Alabama",5,"Male",76
"Florida",35,"Female",64
"Florida",8,"Female",73
"Missouri",41,"Male",30
"Wyoming",55,"Male",14
"North Carolina",65,"Male",20
"Alabama",50,"Male",15
"South Carolina",65,"Female",50
"Pennsylvania",50,"Female",58
"Florida",5,"Female",50
"Utah",55,"Female",23
"South Carolina",60,"Male",39
"California",65,"Male",28
"California",56,"Male",36
"Alabama",0,"Male",31
"Illinois",63,"Male",46
"Colorado",35,"Male",58
"Florida",55,"Male",18
"Florida",25,"Male",19
"Texas",0,"Male",11
"Florida",50,"Male",20
"Maryland",0,"Male",41
"Georgia",0,"Female",42
"Wyoming",60,"Male",40
"California",5,"Male",64
"Colorado",40,"Male",63
"Nevada",25,"Female",18
"Ohio",55,"Female",50
"North Carolina",25,"Male",54
"Virginia",60,"Female",42
"Pennsylvania",60,"Female",53
"Virginia",63,"Female",24
"California",50,"Male",25
"Florida",0,"Male",52
"Florida",50,"Male",69
"Florida",20,"Male",66
"Florida",0,"Male",44
"Florida",70,"Male",18
"Louisiana",75,"Male",21
"California",55,"Male",41
"California",53,"Female",29
"Tennessee",0,"Male",43
"North Carolina",45,"Female",55
"Pennsylvania",55,"Male",56
"Florida",45,"Female",23
"Florida",5,"Female",17
"South Carolina",65,"Male",21
"Virginia",65,"Female",60
"Connecticut",25,"Female",48
"Florida",20,"Male",65
"Alabama",50,"Female",16
"Connecticut",57,"Male",37
"Colorado",40,"Male",36
"South Carolina",5,"Male",22
"South Carolina",55,"Male",16
"Louisiana",60,"Male",18
"Virginia",45,"Male",42
"South Carolina",70,"Male",64
"Florida",45,"Male",18
"Maryland",0,"Male",31
"Kansas",0,"Male",19
"Missouri",36,"Male",45
"Virginia",58,"Male",59
"California",20,"Female",49
"California",55,"Female",17
"Texas",0,"Male",54
"Minnesota",25,"Male",30
"Pennsylvania",0,"Male",30
"South Carolina",45,"Female",21
"Utah",50,"Male",44
"Colorado",50,"Male",28
"North Carolina",30,"Male",37
"Alabama",75,"Female",2
"California",0,"Male",64
"Mississippi",50,"Male",28
"Alabama",0,"Male",7
"Florida",65,"Female",65
"Florida",52,"Male",67
"Colorado",15,"Male",42
"Minnesota",55,"Female",41
"Florida",100,"Male",19
"Louisiana",83,"Female",22
"Colorado",40,"Male",57
"Florida",50,"Male",22
"Florida",10,"Female",81
"Florida",30,"Male",49
